journal_no,journal_name,journal_accreditation,journal_url
2780,Ath-Thariq: Jurnal Dakwah dan Komunikasi,S4,http://e-journal.metrouniv.ac.id/index.php/ath_thariq
2781,SONDE (Sound of Dentistry),S4,https://journal.maranatha.edu/index.php/sod
2782,Pedagogy: Jurnal Pendidikan Matematika,S4,http://journal.uncp.ac.id/index.php/Pedagogy
2783,Buletin Udayana Mengabdi,S4,https://ojs.unud.ac.id/index.php/jum
2784,Jurnal Ilmiah Kedokteran Wijaya Kusuma,S4,http://journal.uwks.ac.id/index.php/jikw/index
2785,Jurnal Geosapta,S4,https://ppjp.ulm.ac.id/journal/index.php/geosapta/
2786,Jurnal Agritechno,S4,http://agritech.unhas.ac.id/ojs/index.php/at
2787,AGROVITAL : Jurnal Ilmu Pertanian,S4,http://journal.lppm-unasman.ac.id/index.php/agrovital
2788,Jurnal Pendidikan Kesehatan Rekreasi,S4,https://ojs.ikippgribali.ac.id/index.php/jpkr
2789,PSIKODIMENSIA,S4,http://journal.unika.ac.id/index.php/psi
2790,Jurnal Paradigma Ekonomika,S4,https://online-journal.unja.ac.id/paradigma
2791,Jurnal Teknologi Pendidikan,S4,http://ejournal.uika-bogor.ac.id/index.php/TEK
2792,Jurnal Rekayasa Mesin,S4,https://jurnal.polines.ac.id/index.php/rekayasa
2793,AgroTech Journal,S4,http://usnsj.com/index.php/ATJ/
2794,Jurnal Inovasi Hasil Pengabdian Masyarakat (JIPEMAS),S4,http://riset.unisma.ac.id/index.php/jipemas
2795,Jurnal Hukum Volkgeist,S4,https://www.jurnal-umbuton.ac.id/index.php/Volkgeist
2796,Indonesian Journal of Islamic Early Childhood Education,S4,http://www.journal.pps-pgra.org/index.php/Ijiece
2797,Jurnal BASIS (Bahasa dan Sastra Inggris),S4,http://ejournal.upbatam.ac.id/index.php/basis
2798,Bali Health Journal,S4,http://ejournal.iikmpbali.ac.id/index.php/BHJ
2799,Jurnal Pendidikan Kimia Undiksha,S4,https://ejournal.undiksha.ac.id/index.php/JJPK
2800,Jurnal Ilkes (Jurnal Ilmu Kesehatan),S4,http://ilkeskh.org/index.php/ilkes
2801,MIMBAR : Jurnal Penelitian Sosial Dan Politik,S4,https://journals.unihaz.ac.id/index.php/mimbar
2802,JPP (Jurnal Kesehatan Poltekkes Palembang),S4,https://jurnal.poltekkespalembang.ac.id/index.php/jpp
2803,Jurnal Kesehatan Metro Sai Wawai,S4,http://ejurnal.poltekkes-tjk.ac.id/index.php/JKM
2804,Gulawentah: Jurnal Studi Sosial,S4,http://e-journal.unipma.ac.id/index.php/gulawentah
2805,International Journal of Educational Best Practices (IJEBP),S4,https://ijebp.ejournal.unri.ac.id/index.php/IJEBP
2806,JMAI (Jurnal Multimedia dan Artificial Intelligence),S4,http://jmai.mercubuana-yogya.ac.id./index.php/jmai/index
2807,Psikostudia : Jurnal Psikologi,S4,http://e-journals.unmul.ac.id/index.php/PSIKO/index
2808,Journal of Architectural Research and Design Studies,S4,http://journal.uii.ac.id/index.php/jards/index
2809,Jurnal Pertanian Terpadu,S4,http://ojs.stiperkutim.ac.id/index.php/jpt
2810,Japanedu : Jurnal Pendidikan dan Pengajaran Bahasa Jepang,S4,http://ejournal.upi.edu/index.php/japanedu/
2811,Golden Age: Jurnal Pendidikan Anak Usia Dini,S4,https://ejournal.unisba.ac.id/index.php/golden_age
2812,Borneo Engineering : Jurnal Teknik Sipil,S4,http://jurnal.borneo.ac.id/index.php/borneoengineering
2813,Ecoplan,S4,http://ecoplan.ulm.ac.id/index.php/iesp
2814,Jurnal Teknik Elektro Terapan,S4,http://jurnal.polines.ac.id/jurnal/index.php/jtet
2815,MDJ (Makassar Dental Journal),S4,http://pdgimakassar.org/journal/index.php
2816,Jurnal Pendidikan Agama Islam,S4,http://ejournal.uin-suka.ac.id/tarbiyah/jpaihttps://scholar.google.co.id/citations?user=N_vAz3
2817,Jurnal INTECH Teknik Industri Universitas Serang Raya,S4,http://e-jurnal.lppmunsera.org/index.php/INTECH
2818,International Journal of Business Studies,S4,http://ijbs.ipmi.ac.id/index.php/ijbs
2819,SANITAS : Jurnal Teknologi dan Seni Kesehatan,S4,http://jurnal.poltekkesjkt2.ac.id/index.php/SANITAS
2820,Gorontalo Management Research,S4,http://jurnal.unigo.ac.id/index.php/gmr
2821,SYAMIL: Jurnal Pendidikan Agama Islam (Journal of Islamic Education),S4,https://journal.iain-samarinda.ac.id/index.php/syamil
2822,Quality : Jurnal Kesehatan,S4,https://www.poltekkesjakarta1.ac.id/ojs/index.php/adm
2823,AME (Aplikasi Mekanika dan Energi) : Jurnal Ilmiah Teknik Mesin,S4,http://ejournal.uika-bogor.ac.id/index.php/ame
2824,JMM (Jurnal Masyarakat Mandiri),S4,http://journal.ummat.ac.id/index.php/jmm/index
2825,Journal of Innovation and Applied Technology,S4,https://jiat.ub.ac.id/index.php/jiat
2826,Jurnal Ekonomi Syariah Teori dan Terapan,S4,https://e-journal.unair.ac.id/index.php/JESTT
2827,Balance : Jurnal Ekonomi,S4,https://journal.unismuh.ac.id/index.php/jeb
2828,Jurnal Ilmiah Desain & Konstruksi,S4,https://ejournal.gunadarma.ac.id/index.php/dekons
2829,Indonesian of Health Information Management Journal (INOHIM),S4,https://inohim.esaunggul.ac.id/index.php/INO
2830,Jurnal SMART Kebidanan,S4,http://stikesyahoedsmg.ac.id/ojs/index.php/sjkb
2831,JURNAL KETERAPIAN FISIK,S4,http://jurnalketerapianfisik.com/
2832,Jurnal Widya Medika,S4,http://journal.wima.ac.id/index.php/JWM
2833,LenteraBio : Berkala Ilmiah Biologi,S4,https://jurnalmahasiswa.unesa.ac.id/index.php/lenterabio/
2834,Media Kesehatan Politeknik Kesehatan Makassar,S4,http://journal.poltekkes-mks.ac.id/ojs2/index.php/mediakesehatan
2835,"Language Literacy: Journal of Linguistics, Literature and Language Teaching",S4,https://jurnal.uisu.ac.id/index.php/languageliteracy
2836,UNION,S4,http://jurnal.ustjogja.ac.id/index.php/union
2837,Accounting Analysis Journal,S4,https://journal.unnes.ac.id/sju/index.php/aaj
2838,Dinamik,S4,https://www.unisbank.ac.id/ojs/index.php/fti1
2839,Journal of Islamic Economics Lariba,S4,http://journal.uii.ac.id/index.php/JIELariba/index
2840,Bioma : Berkala Ilmiah Biologi,S4,https://ejournal.undip.ac.id/index.php/bioma
2841,Jurnal Manajemen Maranatha,S4,https://journal.maranatha.edu/index.php/jmm
2842,Fokus Ekonomi : Jurnal Ilmiah Ekonomi,S4,http://ejournal.stiepena.ac.id/index.php/fe
2843,Indonesia Medicus Veterinus,S4,https://ojs.unud.ac.id/index.php/imv/index
2844,Ekonomi Bisnis,S4,http://journal.um.ac.id/index.php/ekobis/
2845,Indonesian Journal of Chemical Science,S4,http://journal.unnes.ac.id/sju/index.php/ijcs/index
2846,"Jurnal Ekonomi, Bisnis & Entrepreneurship",S4,http://jurnal.stiepas.ac.id/index.php/jebe/
2847,"Wacana, Jurnal Sosial dan Humaniora",S4,http://wacana.ub.ac.id/
2848,Jurnal Informatika,S4,http://jurnalinformatika.petra.ac.id/
2849,Media Ilmu Keolahragaan Indonesia,S4,http://journal.unnes.ac.id/nju/index.php/miki
2850,JUDIKA (JURNAL PENDIDIKAN UNSIKA),S4,http://journal.unsika.ac.id/index.php/judika/
2851,Unnes Journal of Mathematics Education Research,S4,http://journal.unnes.ac.id/sju/index.php/ujmer/issue/archive
2852,Jurnal Bimbingan Konseling,S4,https://journal.unnes.ac.id/sju/index.php/jubk
2853,Jurnal Desain Komunikasi Visual Nirmana,S4,http://nirmana.petra.ac.id/index.php/dkv
2854,BUANA SAINS,S4,http://jurnal.unitri.ac.id/index.php/buanasains
2855,Manajemen IKM : Jurnal Manajemen Pengembangan Industri Kecil Menengah,S4,http://journal.ipb.ac.id/index.php/jurnalmpi
2856,Ziraa'ah Majalah Ilmiah Pertanian,S4,https://ojs.uniska-bjm.ac.id/index.php/ziraah
2857,Jurnal Energi dan Manufaktur,S4,https://ojs.unud.ac.id/index.php/jem
2858,Jurnal Wiyata: Penelitian Sains dan Kesehatan,S4,https://ojs.iik.ac.id/index.php/wiyata
2859,MODUS,S4,http://ojs.uajy.ac.id/index.php/modus
2860,Agrifor : Jurnal Ilmu Pertanian dan Kehutanan,S4,http://ejurnal.untag-smd.ac.id/index.php/AG/issue/view/115
2861,Jurnal Informatika,S4,https://jurnal.darmajaya.ac.id/index.php/JurnalInformatika/index
2862,Jurnal Promkes : The Indonesian Journal of Health Promotion and Health Education,S4,https://e-journal.unair.ac.id/PROMKES
2863,Jurnal Pendidikan Teknik Mesin,S4,http://journal.unnes.ac.id/nju/index.php/JPTM/index
2864,The Journal of Experimental Life Science,S4,http://jels.ub.ac.id/
2865,JPK (Jurnal Pendidikan Khusus),S4,https://journal.uny.ac.id/index.php/jpk/
2866,Jurnal Peternakan Sriwijaya,S4,https://ejournal.unsri.ac.id/index.php/peternakan
2867,Jurnal Peternakan Nusantara,S4,http://ojs.unida.ac.id/index.php/jpnu
2868,Indonesian Journal of Conservation,S4,https://journal.unnes.ac.id/nju/index.php/ijc/index
2869,JESS (Journal of Educational Social Studies),S4,https://journal.unnes.ac.id/sju/index.php/jess
2870,Jurnal PASTI (Penelitian dan Aplikasi Sistem dan Teknik Industri),S4,http://publikasi.mercubuana.ac.id/index.php/pasti
2871,Journal of Medicine and Health,S4,https://journal.maranatha.edu/index.php/jmh
2872,Jurnal Pembangunan dan Alam Lestari,S4,http://jpal.ub.ac.id/index.php/jpal
2873,Jurnal Pendidikan Bahasa dan Sastra Indonesia,S4,https://journal.unnes.ac.id/sju/index.php/jpbsi
2874,Terampil : Jurnal Pendidikan dan Pembelajaran Dasar,S4,http://ejournal.radenintan.ac.id/index.php/terampil
2875,JIPMat (Jurnal Ilmiah Pendidikan Matematika),S4,http://journal.upgris.ac.id/index.php/JIPMat/index
2876,InFestasi : Jurnal Bisnis dan Akuntansi,S4,https://journal.trunojoyo.ac.id/infestasi
2877,Journal of Nonformal Education and Community Empowerment,S4,https://journal.unnes.ac.id/sju/index.php/jnfc
2878,English Education Journal,S4,http://journal.unnes.ac.id/sju/index.php/eej
2879,JEEST (Journal of Environmental Engineering and Sustainable Technology),S4,http://jeest.ub.ac.id/index.php/jeest/index
2880,Jurnal Rekayasa Sistem Industri,S4,http://journal.unpar.ac.id/index.php/jrsi/index
2881,BIOEDUKASI,S4,http://ojs.fkip.ummetro.ac.id/index.php/biologi/index
2882,Akuntabilitas: Jurnal Ilmu Akuntansi,S4,http://journal.uinjkt.ac.id/index.php/akuntabilitas/issue/archive
2883,Language Circle,S4,http://journal.unnes.ac.id/nju/index.php/LC/index
2884,Econosains,S4,http://journal.unj.ac.id/unj/index.php/econosains
2885,Jurnal Konversi,S4,https://jurnal.umj.ac.id/index.php/konversi
2886,Jurnal Kesehatan Masyarakat Indonesia,S4,https://jurnal.unimus.ac.id/index.php/jkmi/index
2887,Jurnal Pendidikan MIPA,S4,http://jurnal.fkip.unila.ac.id/index.php/jpmipa/index
2888,Journal of Primary Education  ,S4,https://journal.unnes.ac.id/sju/index.php/jpe
2889,Jurnal Ergonomi Indonesia (The Indonesian Journal of Ergonomic),S4,http://ojs.unud.ac.id/index.php/jei/issue/archive
2890,INVOTEC,S4,http://ejournal.upi.edu/index.php/invotec
2891,Kareba : Jurnal Ilmu Komunikasi,S4,http://journal.unhas.ac.id/index.php/kareba/
2892,Medica Hospitalia : Journal of Clinical Medicine,S4,http://medicahospitalia.rskariadi.co.id/medicahospitalia/index.php/mh
2893,VISIKES : Jurnal Kesehatan Masyarakat,S4,http://publikasi.dinus.ac.id/index.php/visikes
2894,Berkala Kedokteran : Jurnal Kedokteran dan Kesehatan,S4,http://ppjp.unlam.ac.id/journal/index.php/jbk
2895,Majalah Kedokteran Sriwijaya,S4,https://ejournal.unsri.ac.id/index.php/mks
2896,Paedagogia,S4,https://jurnal.uns.ac.id/paedagogia
2897,JJurnal Pendidikan Bahasa dan Sastra Indonesia Undiksha,S4,https://ejournal.undiksha.ac.id/index.php/JJPBS
2898,Media Komunikasi FPIPS,S4,https://ejournal.undiksha.ac.id/index.php/MKFIS
2899,Ekonomikawan : Jurnal Ilmu Ekonomi dan Studi Pembangunan,S4,http://jurnal.umsu.ac.id/index.php/ekawan
2900,Islamiconomic: Jurnal Ekonomi Islam,S4,http://www.journal.islamiconomic.or.id/index.php/ijei/index
2901,Ultima Accounting : Jurnal Ilmu Akuntansi,S4,http://ejournals.umn.ac.id/index.php/Akun/index
2902,Al Hikmah: Jurnal Studi Keislaman,S4,http://ejournal.kopertais4.or.id/pantura/index.php/alhikmah/index
2903,Jurnal Pendidikan Anak,S4,https://journal.uny.ac.id/index.php/jpa
2904,EDUKASI : Jurnal Pendidikan Islam (e-Journal),S4,http://ejournal.staim-tulungagung.ac.id/index.php/EDUKASI/
2905,Jurnal Penelitian Pendidikan Kimia: Kajian Hasil Penelitian Pendidikan Kimia,S4,https://ejournal.unsri.ac.id/index.php/jurpenkim
2906,Probisnis,S4,http://ejournal.amikompurwokerto.ac.id/index.php/probisnis
2907,Telaah Bisnis,S4,http://journal.stimykpn.ac.id/index.php/tb
2908,Jurnal Pendidikan Sekolah Dasar (JPSD),S4,http://journal.uad.ac.id/index.php/JPSD/index
2909,Journal of Education Reseach and Evaluation,S4,https://ejournal.undiksha.ac.id/index.php/JERE
2910,Educational Management,S4,http://journal.unnes.ac.id/sju/index.php/eduman
2911,Wacana: Jurnal Ilmiah Ilmu Komunikasi,S4,http://journal.moestopo.ac.id/index.php/wacana/index
2912,LEMMA : Letters of Mathematics Education,S4,http://ejournal.stkip-pgri-sumbar.ac.id/index.php/pelangi
2913,Jurnal Simantec,S4,http://journal.trunojoyo.ac.id/simantec
2914,Jurnal Pendidikan Matematika Raflesia,S4,https://ejournal.unib.ac.id/index.php/jpmr
2915,Biospecies,S4,http://online-journal.unja.ac.id/index.php/biospecies
2916,Komuniti : Jurnal Komunikasi dan Teknologi Informasi,S4,http://journals.ums.ac.id/index.php/komuniti/index
2917,Eko-Regional: Jurnal Pembangunan Ekonomi Wilayah,S4,http://jp.feb.unsoed.ac.id/index.php/eko-regional
2918,Li Falah : Jurnal Studi Ekonomi dan Bisnis Islam,S4,http://ejournal.iainkendari.ac.id/index.php/lifalah/index
2919,"Marwah: Jurnal Perempuan, Agama dan Jender",S4,http://ejournal.uin-suska.ac.id/index.php/marwah
2920,Jurnal Pencerahan,S4,http://jurnal.unsyiah.ac.id/jpp
2921,MALIH PEDDAS,S4,http://journal.upgris.ac.id/index.php/malihpeddas
2922,Jurnal Ilmu Pangan dan Hasil Pertanian,S4,http://journal.upgris.ac.id/index.php/jiphp/index
2923,Jurnal Tapis Jurnal Teropong Aspirasi Politik Islam,S4,http://ejournal.radenintan.ac.id/index.php/TAPIs
2924,edutic,S4,http://journal.trunojoyo.ac.id/edutic
2925,Jurnal Kesehatan Komunitas (Journal of Community Health),S4,http://jurnal.htp.ac.id/index.php/keskom
2926,JOURNAL OF ACCOUNTING AND BUSINESS EDUCATION (JABE),S4,http://journal2.um.ac.id/index.php/jabe
2927,Jurnal Dimensi Pendidikan dan Pembelajaran,S4,http://journal.umpo.ac.id/index.php/dimensi
2928,Jurnal Sains & Teknologi Lingkungan,S4,http://journal.uii.ac.id/index.php/JSTLhttp://journal.uii.ac.id/index.php/JSTL
2929,Insisiva Dental Journal: Majalah Kedokteran Gigi Insisiva,S4,http://journal.umy.ac.id/index.php/di/index
2930,Edueksos: Jurnal Pendidikan Sosial dan Ekonomi,S4,http://www.syekhnurjati.ac.id/jurnal/index.php/edueksos
2931,Jurnal Agroekoteknologi,S4,http://jurnal.untirta.ac.id/index.php/jav
2932,Lisan Al-Hal : Jurnal Pengembangan Pemikiran dan Kebudayaan,S4,https://journal.ibrahimy.ac.id/index.php/lisanalhal/index
2933,Jurnal Manajemen dan Bisnis Indonesia,S4,http://jurnal.unmuhjember.ac.id/index.php/JMBI
2934,Agrotrop: Journal on Agriculture Science,S4,https://ojs.unud.ac.id/index.php/agrotrop
2935,AHKAM: Jurnal Hukum Islam,S4,http://ejournal.iain-tulungagung.ac.id/index.php/ahkam
2936,Geo-Image,S4,http://journal.unnes.ac.id/sju/index.php/geoimage
2937,Geo Media: Majalah Ilmiah dan Informasi Kegeografian,S4,https://journal.uny.ac.id/index.php/geomedia/index
2938,Imaji: Jurnal Seni dan Pendidikan Seni,S4,https://journal.uny.ac.id/index.php/imaji
2939,Jurnal Pendidikan Olahraga,S4,http://journal.ikippgriptk.ac.id/index.php/olahraga/index
2940,Jurnal Ilmiah Kesehatan Keperawatan,S4,http://ejournal.stikesmuhgombong.ac.id/index.php/JIKK/index
2941,Al-Maslahah : Jurnal Ilmu Syariah,S4,http://jurnaliainpontianak.or.id/index.php/Almaslahah
2942,Wahana Teknik Sipil : Jurnal Pengembangan Teknik Sipil,S4,https://jurnal.polines.ac.id/index.php/wahana
2943,Catharsis: Journal of Arts Education,S4,https://journal.unnes.ac.id/sju/index.php/catharsis
2944,Idaarah: Jurnal Manajemen Pendidikan,S4,http://journal.uin-alauddin.ac.id/index.php/idaarah
2945,"Techno (Jurnal Fakultas Teknik, Universitas Muhammadiyah Purwokerto)",S4,http://jurnalnasional.ump.ac.id/index.php/Techno
2946,Techno,S4,http://jurnalnasional.ump.ac.id/index.php/Techno
2947,Farmasains : Jurnal Ilmiah Ilmu Kefarmasian,S4,https://journal.uhamka.ac.id/index.php/farmasains
2948,JPES (Journal of Physical Education and Sports),S4,https://journal.unnes.ac.id/sju/index.php/jpes
2949,UNIVERSUM (Jurnal Keislaman dan Kebudayaan),S4,https://jurnal.iainkediri.ac.id/index.php/universum
2950,Jurnal Perspektif Ekonomi Darussalam (JPED),S4,http://www.jurnal.unsyiah.ac.id/JPED
2951,"Imanensi: Jurnal Ekonomi, Manajemen, dan Akuntansi Islam",S4,http://jurnal.fordebi.or.id/index.php/home
2952,Jurnal Perikanan Kelautan,S4,http://jurnal.untirta.ac.id/index.php/jpk
2953,"Biology, Medicine, & Natural Product Chemistry",S4,http://sciencebiology.org/index.php/BIOMEDICH
2954,Vivid: Journal of Language and Literature,S4,http://jurnalvivid.fib.unand.ac.id/index.php/vivid
2955,Jurnal Kajian Pembelajaran Matematika,S4,http://journal2.um.ac.id/index.php/jkpm
2956,Jurnal Riset Kesehatan Poltekkes Depkes Bandung,S4,https://juriskes.com/ojs/index.php/jrk/index
2957,JBTI : Jurnal Bisnis : Teori dan Implementasi,S4,http://journal.umy.ac.id/index.php/bti
2958,JURNAL TEORI DAN PRAKSIS PEMBELAJARAN IPS,S4,http://journal2.um.ac.id/index.php/jtppips/
2959,JEMS (Jurnal Edukasi Matematika dan Sains),S4,http://e-journal.ikippgrimadiun.ac.id/index.php/JEMS/issue/archive
2960,Teknobuga,S4,http://journal.unnes.ac.id/nju/index.php/teknobuga
2961,Jurnal Ad'ministrare,S4,http://ojs.unm.ac.id/index.php/administrare/index
2962,JIPSi : Jurnal Ilmu Politik dan Komunikasi,S4,https://ojs.unikom.ac.id/index.php/jipsi
2963,Jurnal IPTA (Industri Perjalanan Wisata),S4,http://ojs.unud.ac.id/index.php/pariwisata
2964,Parafrase: Jurnal Kajian Kebahasaan dan Kesastraan,S4,http://jurnal.untag-sby.ac.id/index.php/parafrase/index
2965,Jurnal Ekonomi dan Kebijakan Publik Indonesia,S4,http://www.jurnal.unsyiah.ac.id/EKaPI
2966,SEGMEN Jurnal Manajemen dan Bisnis,S4,http://ejournal.umpwr.ac.id/index.php/segmen/
2967,Jurnal Ilmiah Pariwisata,S4,http://jurnalpariwisata.stptrisakti.ac.id/index.php/JIP
2968,Positif: Jurnal Sistem dan Teknologi Informasi,S4,http://ejurnal.poliban.ac.id/index.php/Positif/index
2969,Al-Mizan,S4,http://journal.iaingorontalo.ac.id/index.php/am
2970,Jurnal Ilmiah Ilmu Ushuluddin,S4,http://jurnal.uin-antasari.ac.id/index.php/ushuluddin
2971,Ekspresi Seni : Jurnal Ilmu Pengetahuan dan Karya Seni,S4,https://journal.isi-padangpanjang.ac.id/index.php/Ekspresi
2972,AQUATIC SCIENCE & MANAGEMENT,S4,https://ejournal.unsrat.ac.id/index.php/jasm/index
2973,SMARTICS Journal,S4,http://ejournal.unikama.ac.id/index.php/jst
2974,JITEK (Jurnal Ilmiah Teknosains),S4,http://journal.upgris.ac.id/index.php/JITEK/issue/view/125
2975,Jurnal Bahasa Lingua Scientia,S4,http://ejournal.iain-tulungagung.ac.id/index.php/ls/index
2976,Jurnal Penelitian LPPM (Lembaga Penelitian dan Pengabdian kepada Masyarakat),S4,http://e-journal.unipma.ac.id/index.php/JP-LPPM
2977,Al-Idarah: Jurnal Kependidikan Islam,S4,http://ejournal.radenintan.ac.id/index.php/idaroh/index
2978,Jurnal Bimbingan dan Konseling Islam,S4,http://jurnalbki.uinsby.ac.id/index.php/jurnalbki
2979,Shautut Tarbiyah,S4,http://ejournal.iainkendari.ac.id/index.php/shautut-tarbiyah
2980,Al-Buhuts,S4,http://journal.iaingorontalo.ac.id/index.php/ab
2981,Scriptura : Jurnal Ilmiah,S4,http://scriptura.petra.ac.id/
2982,Jurnal Akuisisi,S4,http://fe.ummetro.ac.id/ejournal/index.php/JA
2983,IJCIT (Indonesian Journal on Computer and Information Technology),S4,https://ejournal.bsi.ac.id/ejurnal/index.php/ijcit
2984,Jurnal Ilmiah Perawat Manado (Juiperdo),S4,https://ejurnal.poltekkes-manado.ac.id/index.php/juiperdo
2985,Alhadharah: Jurnal Ilmu Dakwah,S4,https://jurnal.uin-antasari.ac.id/index.php/alhadharah
2986,Jurnal Pendidikan Teknologi dan Kejuruan,S4,https://ejournal.undiksha.ac.id/index.php/JPTK
2987,Prasasti: Journal of Linguistics,S4,https://jurnal.uns.ac.id/pjl
2988,Jurnal Agrotek Indonesia (Indonesian Journal of Agrotech),S4,https://journal.unsika.ac.id/index.php/agrotek
2989,JKMP (Jurnal Kebijakan dan Manajemen Publik),S4,http://ojs.umsida.ac.id/index.php/jkmp
2990,Jurnal Pengabdian kepada Masyarakat (Indonesian Journal of Community Engagement),S4,http://jurnal.ugm.ac.id/jpkm
2991,Al-Masharif : Jurnal Ilmu Ekonomi dan Keislaman,S4,http://jurnal.iain-padangsidimpuan.ac.id/index.php/Al-masharif
2992,Didaktis : Jurnal Pendidikan dan Ilmu Pengetahuan,S4,http://journal.um-surabaya.ac.id/index.php/didaktis
2993,Jurnal Iqtisaduna,S4,http://journal.uin-alauddin.ac.id/index.php/Iqtisaduna
2994,Jurnal Riset Akuntansi,S4,https://ojs.unikom.ac.id/index.php/jira
2995,JDS (Journal of Syiah Kuala Dentistry Society),S4,http://jurnal.unsyiah.ac.id/JDS/
2996,ELT Echo : The Journal of English Language Teaching in Foreign Language Context.,S4,http://www.syekhnurjati.ac.id/jurnal/index.php/eltecho
2997,Jurnal Ilmu Manajemen Advantage,S4,https://ejournal.stiewidyagamalumajang.ac.id/index.php/adv
2998,Indo-JC (Indonesia Journal on Computing),S4,http://socj.telkomuniversity.ac.id/indojc/
2999,Ultima Management : Jurnal Ilmu Manajemen,S4,http://ejournals.umn.ac.id/index.php/manajemen/
3000,JEEE-U Journal of Electrical and Electronic Engineering- UMSIDA,S4,http://ojs.umsida.ac.id/index.php/jeee-u
3001,Religious: Jurnal Studi Agama-Agama dan Lintas Budaya,S4,http://journal.uinsgd.ac.id/index.php/Religious/index
