,journal_name,journal_url,journal_accreditation
0,"Jurnal CULTURE (Culture, Language, and Literature Review)",https://unaki.ac.id/ejournal/index.php/jurnal-culture,S5 Accredited
0,GANEC SWARA : Media Informasi Ilmiah Universitas Mahasariswati Mataram,http://journal.unmasmataram.ac.id/index.php/GARA/issue/archive,S5 Accredited
0,BIMIKI (Berkala Ilmiah Mahasiswa Ilmu Keperawatan Indonesia),https://bimiki.e-journal.id/bimiki,S5 Accredited
0,Ulumul Syar'i,http://e-journal.stishid.ac.id/index.php/uls,S5 Accredited
0,Studia Religia: Jurnal Pemikiran dan Pendidikan Islam,http://journal.um-surabaya.ac.id/index.php/Studia/issue/archive,S5 Accredited
0,EKOMBIS : Jurnal Fakultas Ekonomi,http://jurnal.utu.ac.id/ekombis,S5 Accredited
0,INTEGER: Journal of Information Technology,https://ejurnal.itats.ac.id/index.php/integer,S5 Accredited
0,Jurnal Humanitas: Katalisator Perubahan dan Inovator Pendidikan,http://e-journal.hamzanwadi.ac.id/index.php/jhm,S5 Accredited
0,Al-Kharaj: Journal of Islamic Economic and Business,https://ejournal.iainpalopo.ac.id/index.php/alkharaj,S5 Accredited
0,Jurnal Teknik Elektro Uniba (JTE Uniba),http://jurnal.fte.uniba-bpn.ac.id/index.php/JTE,S5 Accredited
0,"Jurnal SENOPATI : Sustainability, Ergonomics, Optimization, and Application of Industrial Engineering",https://ejurnal.itats.ac.id/senopati,S5 Accredited
0,JAGROS : Jurnal Agroteknologi dan Sains (Journal of Agrotechnology Science),https://journal.uniga.ac.id/index.php/JPP,S5 Accredited
0,inquiry: jurnal ilmiah psikologi,http://journal.paramadina.ac.id/index.php/JIP,S5 Accredited
0,JURNAL TEKNOLOGI INFORMASI,http://ejournal.urindo.ac.id/index.php/TI,S5 Accredited
0,Jike: Jurnal Ilmu Komunikasi Efek,http://e-journal.umc.ac.id/index.php/jike,S5 Accredited
0,JSRW (Jurnal Senirupa Warna),https://jsrw.ikj.ac.id/index.php/jurnal,S5 Accredited
0,INTERNAL (Information System Journal),http://journal.stkom.ac.id/index.php/internal,S5 Accredited
0,Instructional Development Journal,http://ejournal.uin-suska.ac.id/index.php/IDJ/index,S5 Accredited
0,"Praxis : Jurnal Sains, Teknologi, Masyarakat dan Jejaring",http://journal.unika.ac.id/index.php/praxis,S5 Accredited
0,Ibtida'i : Jurnal Kependidikan Dasar,http://jurnal.uinbanten.ac.id/index.php/ibtidai,S5 Accredited
0,Jurnal Teknik Lingkungan,http://journals.itb.ac.id/index.php/jtl,S5 Accredited
0,Jurnal Paradigma (JP),http://e-journals.unmul.ac.id/index.php/JParadigma,S5 Accredited
0,Jurnal Ilmiah Akuntansi dan Finansial Indonesia,https://ojs.umrah.ac.id/index.php/jiafi,S5 Accredited
0,Jurnal Sains Kesehatan,http://jurnal.stikestrimandirisakti.ac.id/index.php/jsk,S5 Accredited
0,Seltics Journal,https://ejournals.umma.ac.id/index.php/seltics,S5 Accredited
0,Inersia : Jurnal Teknik Sipil,https://ejournal.unib.ac.id/index.php/inersiajurnal,S5 Accredited
0,Indonesia Natural Research Pharmaceutical Journal (INRPJ),http://journal.uta45jakarta.ac.id/index.php/INRPJ,S5 Accredited
0,Jurnal PTI (Jurnal Pendidikan Teknologi Informasi),https://jpti-upiyptk.org/ojs/index.php/jpti,S5 Accredited
0,J-PEN Borneo : Jurnal Ilmu Pertanian,http://jurnal.borneo.ac.id/index.php/j-pen/index,S5 Accredited
0,Journal of Intelligent Computing and Health Informatics (JICHI),https://jurnal.unimus.ac.id/index.php/ICHI,S5 Accredited
0,Go Infotech: Jurnal Ilmiah STMIK AUB,http://jurnal.stmik-aub.ac.id/index.php/goinfotech,S5 Accredited
0,"Jurnal Ilmiah PANNMED (Pharmacist, Analyst, Nurse, Nutrition, Midwivery, Environment, Dentist)",http://ojs.poltekkes-medan.ac.id/pannmed,S5 Accredited
0,"KLAUSA (Kajian Linguistik, Pembelajaran Bahasa, dan Sastra)",https://jurnal.machung.ac.id/index.php/klausa,S5 Accredited
0,Apollo Project: Jurnal Ilmiah Program Studi Sastra Inggris,https://ojs.unikom.ac.id/index.php/apollo-project,S5 Accredited
0,Autotech: Jurnal Pendidikan Teknik Otomotif Universitas Muhammadiyah Purworejo,http://jurnal.umpwr.ac.id/index.php/autotech/index,S5 Accredited
0,AJAR : Atma Jaya Accounting Research,http://ojs.feb.uajm.ac.id/index.php/AJAR,S5 Accredited
0,Journal of English Language Teaching,http://ejournal.unp.ac.id/index.php/jelt,S5 Accredited
0,JURNAL STUDIA ADMINISTRASI,https://ojs.stisipolp12.ac.id/index.php/jian,S5 Accredited
0,AgriHumanis: Journal of Agriculture and Human Resource Development Studies,http://jurnal.bapeltanjambi.id/index.php/agrihumanis,S5 Accredited
0,INTEKNA,http://ejurnal.poliban.ac.id/index.php/intekna,S5 Accredited
0,BEES: Bulletin of Electrical and Electronics Engineering,https://ejurnal.seminar-id.com/index.php/bees,S5 Accredited
0,Jurnal Ekonomi dan Manajemen,http://journals.umkt.ac.id/index.php/JEM,S5 Accredited
0,Jurnal Pengabdian Masyarakat Borneo,http://jurnal.borneo.ac.id/index.php/jpmb,S5 Accredited
0,EQIEN - JURNAL EKONOMI DAN BISNIS,https://stiemuttaqien.ac.id/ojs/index.php/OJS,S5 Accredited
0,Jurnal Strategi Desain dan Inovasi Sosial,https://ojs.uph.edu/index.php/JSDIS,S5 Accredited
0,Jurnal Informatika Terpadu,https://journal.nurulfikri.ac.id/index.php/jit,S5 Accredited
0,Supremasi Hukum,http://ejournal.unis.ac.id/index.php/JSH,S5 Accredited
0,Consilium : Berkala Kajian Konseling dan Ilmu Keagamaan,http://jurnal.uinsu.ac.id/index.php/consilium,S5 Accredited
0,JASS (Journal of Accounting for Sustainable Society),https://ojs.stiesa.ac.id/index.php/jass,S5 Accredited
0,Jurnal Kedokteran,http://jku.unram.ac.id/index,S5 Accredited
0,Community Development Journal,http://journal2.unusa.ac.id/index.php/CDJ,S5 Accredited
0,Musamus Journal of Civil Engineering,https://ejournal.unmus.ac.id/index.php/civil,S5 Accredited
0,RekaRacana: Jurnal Teknil Sipil,https://ejurnal.itenas.ac.id/index.php/rekaracana/index,S5 Accredited
0,Primatika : Jurnal Pendidikan Matematika,https://jurnal.fkip.unmul.ac.id/index.php/primatika,S5 Accredited
0,Iqtishaduna : Jurnal Ilmiah Mahasiswa Hukum Ekonomi Syariah,https://journal.uin-alauddin.ac.id/index.php/iqtishaduna,S5 Accredited
0,Jurnal Konstruksi,http://jurnal.sttgarut.ac.id/index.php/konstruksi,S5 Accredited
0,Jurnal Technopreneur,http://jurnal.poligon.ac.id/index.php/jtech/index,S5 Accredited
0,Jurnal BOSAPARIS: Pendidikan Kesejahteraan Keluarga,https://ejournal.undiksha.ac.id/index.php/JJPKK,S5 Accredited
0,Jurnal Ilmiah Raad Kertha,http://ejournal.universitasmahendradatta.ac.id/index.php/raadkertha,S5 Accredited
0,SUPERMAT (JURNAL PENDIDIKAN MATEMATIKA),http://jurnal.stkipbima.ac.id/index.php/SM,S5 Accredited
0,Amsir Law Journal,http://journalstih.amsir.ac.id/index.php/alj,S5 Accredited
0,Jurnal Bidang Ilmu Kesehatan,http://ejournal.urindo.ac.id/index.php/kesehatan,S5 Accredited
0,Comvice: Journal of Community Service,http://ejournal.stiedewantara.ac.id/index.php/COMVICE/index,S5 Accredited
0,JUSTEK | Jurnal Sains & Teknologi,http://journal.ummat.ac.id/index.php/justek,S5 Accredited
0,Patria Artha Technological Journal,http://ejournal.patria-artha.ac.id/index.php/patj,S5 Accredited
0,Media Pustakawan,https://ejournal.perpusnas.go.id/mp,S5 Accredited
0,Jurnal Ilmiah Agribios,https://unars.ac.id/ojs/index.php/agribios,S5 Accredited
0,MEDIA BISNIS,https://jurnaltsm.id/index.php/mb,S5 Accredited
0,Equilibrium: Jurnal Pendidikan,https://journal.unismuh.ac.id/index.php/equilibrium,S5 Accredited
0,J-COSCIS : Journal of Computer Science Community Service,https://journal.unilak.ac.id/index.php/jcoscis,S5 Accredited
0,Joint Tech : Journal of Industrial Engineering and Technology,https://jurnal.umk.ac.id/index.php/jointtech,S5 Accredited
0,ELP (Journal of English Language Pedagogy),https://ojs.fkipummy.ac.id/index.php/elp,S5 Accredited
0,Journal On Teacher Education (JOTE),https://journal.universitaspahlawan.ac.id/index.php/jote,S5 Accredited
0,Jurnal Ilmiah Wahana Pendidikan,https://jurnal.peneliti.net/index.php/JIWP/index,S5 Accredited
0,"Kurs : Jurnal Akuntansi, Kewirausahaan dan Bisnis",http://www.ejournal.pelitaindonesia.ac.id/ojs32/index.php/KURS,S5 Accredited
0,Envirotek : Jurnal Ilmiah Teknik Lingkungan,http://envirotek.upnjatim.ac.id/index.php/envirotek,S5 Accredited
0,Gorontalo Agriculture Technology Journal,http://jurnal.unigo.ac.id/index.php/gatj,S5 Accredited
0,PEDULI: Jurnal Ilmiah Pengabdian Pada Masyarakat,http://peduli.wisnuwardhana.ac.id/index.php/peduli,S5 Accredited
0,Jurnal Teknologi,https://ejournal.akprind.ac.id/index.php/jurtek,S5 Accredited
0,"Psikodidaktika: Jurnal Ilmu Pendidikan, Psikologi, Bimbingan dan Konseling",https://journals.unihaz.ac.id/index.php/psikodidaktika/index,S5 Accredited
0,KADIKMA,https://jurnal.unej.ac.id/index.php/kadikma,S5 Accredited
0,MUTIARA PENDIDIKAN,http://e-journal.sari-mutiara.ac.id/index.php/JMT,S5 Accredited
0,Al-Ittijah : Jurnal Keilmuan dan Kependidikan Bahasa Arab,http://jurnal.uinbanten.ac.id/index.php/al-ittijah,S5 Accredited
0,AGRITEXTS: Journal of Agricultural Extension,https://jurnal.uns.ac.id/agritexts,S5 Accredited
0,JURNAL KEISLAMAN,http://ejournal.kopertais4.or.id/susi/index.php/JK,S5 Accredited
0,Al Burhan: Jurnal Kajian Ilmu dan Pengembangan Budaya Al-Quran,https://journal.ptiq.ac.id/index.php/alburhan,S5 Accredited
0,"Al Qodiri: Jurnal Pendidikan, Sosial dan Keagamaan",http://ejournal.kopertais4.or.id/tapalkuda/index.php/qodiri/periodofpublication,S5 Accredited
0,Transformasi Manageria: Journal of Islamic Education Management,http://journal.laaroiba.ac.id/index.php/manageria,S5 Accredited
0,Jurnal Gizi Prima,http://jgp.poltekkes-mataram.ac.id/index.php/home,S5 Accredited
0,AL-Ishlah : Jurnal Ilmiah Hukum,http://jurnal.fh.umi.ac.id/index.php/ishlah,S5 Accredited
0,Indonesian Community Service and Empowerment Journal (IComSE),https://ojs.unikom.ac.id/index.php/icomse,S5 Accredited
0,Jurnal Bakti Masyarakat Indonesia,https://journal.untar.ac.id/index.php/baktimas,S5 Accredited
0,Aksara: Jurnal Ilmiah Pendidikan Bahasa dan Sastra Indonesia,http://aksara.unbari.ac.id/index.php/aksara,S5 Accredited
0,Jurnal Spektran,https://ojs.unud.ac.id/index.php/jsn/index,S5 Accredited
0,Invensi: Jurnal Penciptaan dan Pengkajian Seni,http://journal.isi.ac.id/index.php/invensi/issue/archive,S5 Accredited
0,KUBIK: Jurnal Publikasi Ilmiah Matematika,https://journal.uinsgd.ac.id/index.php/kubik,S5 Accredited
0,POLITICA: Jurnal Hukum Tata Negara dan Politik Islam,https://journal.iainlangsa.ac.id/index.php/politica,S5 Accredited
0,Jurnal Maneksi (Management Ekonomi Dan Akuntansi),http://ejournal-polnam.ac.id/index.php/JurnalManeksi,S5 Accredited
0,JSIP: Jurnal Studi Ilmu Pemerintahan,https://jurnal-umbuton.ac.id/index.php/jsip,S5 Accredited
0,Journal of Applied Sciences and Advanced Technology,https://jurnal.umj.ac.id/index.php/JASAT,S5 Accredited
0,Transparansi Hukum,http://ojs.unik-kediri.ac.id/index.php/transparansihukum,S5 Accredited
0,Biopedagogia,http://jurnal.borneo.ac.id/index.php/biopedagogia,S5 Accredited
0,Elisabeth Health Jurnal,http://ejournal.stikeselisabethmedan.ac.id:85/index.php/EHJ,S5 Accredited
0,Atrium Pendidikan Biologi,http://ejournal.unp.ac.id/students/index.php/pbio,S5 Accredited
0,"Jurnal JOEPALLT (Journal of English Pedagogy, Linguistics, Literature, and Teaching)",https://jurnal.unsur.ac.id/jeopallt,S5 Accredited
0,Jurnal Hadratul Madaniyah,http://journal.umpr.ac.id/index.php/jhm,S5 Accredited
0,"Journal Albion Journal of English Literature, Language, and Culture",https://journal.unpak.ac.id/index.php/albion,S5 Accredited
0,Journal of Students‘ Research in Computer Science (JSRCS),http://ejurnal.ubharajaya.ac.id/index.php/JSRCS,S5 Accredited
0,Jurnal REP (Riset Ekonomi Pembangunan),http://jurnal.untidar.ac.id/index.php/REP,S5 Accredited
0,Wiralodra English Journal (WEJ),http://wej.unwir.ac.id/index.php/wej,S5 Accredited
0,Literatus,http://journal.neolectura.com/index.php/Literatus,S5 Accredited
0,Jurnal Bluefin Fisheries,http://journal.poltekkp-bitung.ac.id/index.php/JBF,S5 Accredited
0,English Education: English Journal for Teaching and Learning,http://194.31.53.129/index.php/EEJ,S5 Accredited
0,Jurnal Studi Jurnalistik,http://journal.uinjkt.ac.id/index.php/jsj,S5 Accredited
0,Media Ilmiah Teknik Lingkungan,http://journal.umpalangkaraya.ac.id/index.php/mitl,S5 Accredited
0,Surya Medika: Jurnal Ilmiah Ilmu Keperawatan dan Ilmu Kesehatan Masyarakat,http://journal.stikessuryaglobal.ac.id/index.php/SM,S5 Accredited
0,Pencerah Publik,http://journal.umpalangkaraya.ac.id/index.php/pencerah,S5 Accredited
0,"Dinamika: Jurnal Bahasa, Sastra, dan Pembelajarannya",https://jurnal.unsur.ac.id/dinamika,S5 Accredited
0,The International Journal of Pegon : Islam Nusantara civilization,http://ejournalpegon.jaringansantri.com/index.php/INC,S5 Accredited
0,JAMBURA: JURNAL ILMIAH MANAJEMEN DAN BISNIS,https://ejurnal.ung.ac.id/index.php/JIMB,S5 Accredited
0,Jurnal Ilmiah Teknik Mesin Al-Jazari,https://ojs.uniska-bjm.ac.id/index.php/JZR/index,S5 Accredited
0,TAPAK (Teknologi Aplikasi Konstruksi): Jurnal Program Studi Teknik Sipil,https://ojs.ummetro.ac.id/index.php/tapak,S5 Accredited
0,Jurnal Raushan Fikr,http://ejournal.iainpurwokerto.ac.id/index.php/raushanfikr,S5 Accredited
0,Jurnal Ulunnuha,https://ejournal.uinib.ac.id/jurnal/index.php/ulunnuha,S5 Accredited
0,Batoboh : Jurnal Pengabdian Pada Masyarakat,https://journal.isi-padangpanjang.ac.id/index.php/Batoboh/issue/archive,S5 Accredited
0,Majalah Ilmiah Dian Ilmu,http://jurnal.stiapembangunanjember.ac.id/index.php/dianilmu,S5 Accredited
0,"Jurnal Nasional Aplikasi Mekatronika, Otomasi dan Robot Industri (AMORI)",https://iptek.its.ac.id/index.php/amori,S5 Accredited
0,KOMPUTEK,http://studentjournal.umpo.ac.id/index.php/komputek,S5 Accredited
0,Al-I'lam: Jurnal Komunikasi dan Penyiaran Islam,http://journal.ummat.ac.id/index.php/jail/,S5 Accredited
0,"Jurnal Teras Fisika : Teori, Modeling, dan Aplikasi Fisika",http://jos.unsoed.ac.id/index.php/tf,S5 Accredited
0,ARIKA,https://ojs3.unpatti.ac.id/index.php/arika,S5 Accredited
0,Civilla : Jurnal Teknik Sipil Universitas Islam Lamongan,http://jurnalteknik.unisla.ac.id/index.php/CVL,S5 Accredited
0,Wahana Forestra,https://journal.unilak.ac.id/index.php/forestra,S5 Accredited
0,Suluh: Jurnal Bimbingan dan Konseling,http://journal.umpr.ac.id/index.php/suluh/issue/archive,S5 Accredited
0,Irfani,http://journal.iaingorontalo.ac.id/index.php/ir,S5 Accredited
0,"GETER : Jurnal Seni Drama, Tari dan Musik",https://journal.unesa.ac.id/index.php/geter/index,S5 Accredited
0,Equity; Jurnal Ekonomi,https://equity.ubb.ac.id/index.php/equity,S5 Accredited
0,"International Journal of Health, Economics, and Social Sciences (IJHESS)",http://jurnal.unismuhpalu.ac.id/index.php/IJHESS,S5 Accredited
0,Al-Mashlahah: Jurnal Hukum dan Pranata Sosial Islam,http://jurnal.staialhidayahbogor.ac.id/index.php/am,S5 Accredited
0,Indonesian Trust Health Journal,http://jurnal.stikes-murniteguh.ac.id/index.php/ithj,S5 Accredited
0,JURNAL AGRIBISNIS,https://journal.unilak.ac.id/index.php/agr/index,S5 Accredited
0,Jurnal Imajinasi,http://ojs.unm.ac.id/index.php/imajinasi,S5 Accredited
0,Indonesian Journal of Law and Economics Review,https://ijler.umsida.ac.id/index.php/ijler,S5 Accredited
0,JOURNAL OF INDONESIAN COMPARATIVE OF SYARIAH LAW,https://ejournal.unida.gontor.ac.id/index.php/jicl,S5 Accredited
0,Teknika Sains : Jurnal Ilmu Teknik,https://jurnal.saburai.id/index.php/teknik,S5 Accredited
0,AKSELERASI: Jurnal Pendidikan Guru MI,https://akselerasi.iain-jember.ac.id/index.php/aksel/about,S5 Accredited
0,"Saintifik : Jurnal Matematika, Sains, dan Pembelajarannya",https://jurnal.unsulbar.ac.id/index.php/saintifik,S5 Accredited
0,Buana Information Technology and Computer Sciences (BIT and CS),http://journal.ubpkarawang.ac.id/index.php/bit-cs,S5 Accredited
0,Jurnal Dimensi DKV Seni Rupa dan Desain,http://www.trijurnal.lemlit.trisakti.ac.id/index.php/seni,S5 Accredited
0,Jurnal Menara Medika,https://jurnal.umsb.ac.id/index.php/menaramedika,S5 Accredited
0,TAJDID: Jurnal Pemikiran Keislaman dan Kemanusiaan,http://ejournal.iaimbima.ac.id/index.php/tajdid/issue/archive,S5 Accredited
0,JURNAL TEKNIK SIPIL UNAYA,http://jurnal.abulyatama.ac.id/index.php/tekniksipilunaya,S5 Accredited
0,Jurnal Ilmiah Teknosains,http://journal.upgris.ac.id/index.php/JITEK/index,S5 Accredited
0,POROS TEKNIK,http://ejurnal.poliban.ac.id/index.php/porosteknik,S5 Accredited
0,Jurnal TIARSIE,http://journal.unla.ac.id/index.php/tiarsie,S5 Accredited
0,Suara Teknik : Jurnal Ilmiah,http://openjurnal.unmuhpnk.ac.id/index.php/STek,S5 Accredited
0,British: Jurnal Bahasa dan Sastra Inggris,https://journal.umgo.ac.id/index.php/British/index,S5 Accredited
0,An-Nas : Jurnal Humaniora,http://ejournal.sunan-giri.ac.id/index.php/an-nas,S5 Accredited
0,Prokons: Jurnal Teknik Sipil,http://prokons.polinema.ac.id/index.php/PROKONS/index,S5 Accredited
0,Jutis (Jurnal Teknik Informatika),http://ejournal.unis.ac.id/index.php/jutis,S5 Accredited
0,Jurnal Bisnis Tani,http://jurnal.utu.ac.id/jbtani,S5 Accredited
0,Jurnal Mekanova,http://jurnal.utu.ac.id/jmekanova/issue/archive,S5 Accredited
0,Jurnal Imam Bonjol : Kajian Ilmu Informasi dan Perpustakaan,https://journal.pustakauinib.ac.id/index.php/jib,S5 Accredited
0,Jurnal Ilmu Teknik dan Komputer,http://publikasi.mercubuana.ac.id/index.php/jitkom,S5 Accredited
0,Jurnal Teknika,http://www.jurnalteknik.unisla.ac.id/index.php/teknika,S5 Accredited
0,TLEMC (Teaching and Learning English in Multicultural Contexts),http://jurnal.unsil.ac.id/index.php/tlemc,S5 Accredited
0,Elektrika Borneo,http://jurnal.borneo.ac.id/index.php/elektrika,S5 Accredited
0,Jurnal Keperawatan Suaka Insan,https://journal.stikessuakainsan.ac.id/index.php/jksi,S5 Accredited
0,Jurnal Digital Teknologi Informasi,http://jurnal.um-palembang.ac.id/digital,S5 Accredited
0,Jurnal Teknologi Pertanian Gorontalo,http://jurnal.poligon.ac.id/index.php/jtpg,S5 Accredited
0,Jurnal Kreatif : Desain Produk Industri dan Arsitektur,https://ejurnal.polnes.ac.id/index.php/kreatif,S5 Accredited
0,Jurnal Kesehatan Hesti Wira Sakti,https://jurnal.poltekkes-soepraoen.ac.id/index.php/HWS,S5 Accredited
0,Elsains : Jurnal Elektro,http://jurnal.untag-sby.ac.id/index.php/EL-SAINS/index,S5 Accredited
0,Foristek,https://foristek.fatek.untad.ac.id/index.php/foristek,S5 Accredited
0,Idea : Jurnal Studi Jepang,https://journal.unpak.ac.id/index.php/Idea,S5 Accredited
0,IQRA Jurnal Ilmu Kependidikan dan Keislaman,https://jurnal.unismuhpalu.ac.id/index.php/IQRA/index,S5 Accredited
0,Jurnal Penelitian Sosial Ilmu Komunikasi,https://journal.unpak.ac.id/index.php/apik,S5 Accredited
0,Surya Abdimas,http://jurnal.umpwr.ac.id/index.php/abdimas,S5 Accredited
0,Journal for Quality in Public Health,https://jqph.org/index.php/JQPH,S5 Accredited
0,MANAJEMEN DEWANTARA,http://jurnal.ustjogja.ac.id/index.php/manajemendewantara,S5 Accredited
0,Jurnal Talenta Sipil,http://talentasipil.unbari.ac.id/index.php/talenta/index,S5 Accredited
0,Dinamika Ekonomi Jurnal Ekonomi dan Bisnis,http://115.124.94.125/jurnal/index.php/jdeb/issue/archive,S5 Accredited
0,Bhamada: Jurnal Ilmu dan Teknologi Kesehatan (E-Journal),http://ojs.stikesbhamadaslawi.ac.id/index.php/jik,S5 Accredited
0,BERDAYA: Jurnal Pendidikan dan Pengabdian Kepada Masyarakat,https://ejournal.imperiuminstitute.org/index.php/BERDAYA,S5 Accredited
0,Jurnal Ilmiah Ilmu Keperawatan Indonesia (Indonesian Nursing Scientific Journal),https://journals.stikim.ac.id/index.php/jiiki/index,S5 Accredited
0,Tasamuh: Jurnal Studi Islam,https://e-jurnal.iainsorong.ac.id/index.php/Tasamuh,S5 Accredited
0,Kontribusia : Research Dissemination for Community Development,http://journal.umg.ac.id/index.php/kontribusia/issue/archive,S5 Accredited
0,Pedagogik : Jurnal Ilmiah Pendidikan dan Pembelajaran Fakultas Tarbiyah Unversitas Muhammadiyah Aceh,http://ejournal.unmuha.ac.id/index.php/pedagogik,S5 Accredited
0,Jurnal Manajemen,https://jurnalfe.ustjogja.ac.id/index.php/manajemen,S5 Accredited
0,Jurnal Sistem Informasi dan Bisnis Cerdas,http://sibc.upnjatim.ac.id/index.php/sibc,S5 Accredited
0,AL ITQAN Jurnal Studi Al-Qurâan,https://jurnal.staialanwar.ac.id/index.php/itqon,S5 Accredited
0,ELIPS: Jurnal Pendidikan Matematika,http://journal.unpacti.ac.id/index.php/ELIPS,S5 Accredited
0,Fikrah : Journal of Islamic Education,http://www.jurnalfai-uikabogor.org/index.php/fikrah,S5 Accredited
0,Patria : Jurnal Pengabdian Kepada Masyarakat,http://journal.unika.ac.id/index.php/patria,S5 Accredited
0,Journal of Indonesian Public Administration and Governance Studies,https://jurnal.untirta.ac.id/index.php/JIPAGS,S5 Accredited
0,Jurnal Kajian Agama Hukum dan Pendidikan Islam (KAHPI),http://openjournal.unpam.ac.id/index.php/kahpi,S5 Accredited
0,Neraca: Jurnal Pendidikan Ekonomi,http://journal.umpr.ac.id/index.php/neraca/issue/archive,S5 Accredited
0,JURNAL REKAYASA DAN MANAJEMEN AGROINDUSTRI,https://ojs.unud.ac.id/index.php/jtip,S5 Accredited
0,Media Keperawatan: Politeknik Kesehatan Makassar,http://journal.poltekkes-mks.ac.id/ojs2/index.php/mediakeperawatan,S5 Accredited
0,Jurnal Bahana Kesehatan Masyarakat (Bahana of Journal Public Health),http://journal.poltekkesjambi.ac.id/index.php/JBKM,S5 Accredited
0,JURNAL BIOSHELL,http://ejurnal.uij.ac.id/index.php/BIO,S5 Accredited
0,As-Sabiqun : Jurnal Pendidikan Islam Anak Usia Dini,https://ejournal.stitpn.ac.id/index.php/assabiqun,S5 Accredited
0,JOURNAL EQUITABLE,http://ejurnal.umri.ac.id/index.php/JEQ,S5 Accredited
0,Diklat Review : Jurnal manajemen pendidikan dan pelatihan,https://ejournal.kompetif.com/index.php/diklatreview,S5 Accredited
0,Portal: Jurnal Teknik Sipil,http://e-jurnal.pnl.ac.id/index.php/portal,S5 Accredited
0,"Jurnal Alwatzikhoebillah : Kajian Islam, Pendidikan, Ekonomi, Humaniora",http://journal.iaisambas.ac.id/index.php/ALWATZIKHOEBILLAH,S5 Accredited
0,Jurnal Ilmu dan Teknologi Kesehatan,http://stikeswh.ac.id:8082/journal/index.php/jitk/index,S5 Accredited
0,Media Keadilan: Jurnal Ilmu Hukum,http://journal.ummat.ac.id/index.php/JMK,S5 Accredited
0,Community Service Journal of Indonesia,https://ejournal-kertacendekia.id/index.php/csji/index,S5 Accredited
0,Journal of Health and Behavioral Science,https://ejurnal.undana.ac.id/CJPS,S5 Accredited
0,Jurnal Inovtek Polbeng,http://ejournal.polbeng.ac.id/index.php/IP,S5 Accredited
0,Jurnal ISIP : Jurnal Ilmu Sosial dan Ilmu Politik,https://ejournal.iisip.ac.id/index.php/jisip,S5 Accredited
0,Jurnal Medika Cendikia,https://jurnalskhg.ac.id/,S5 Accredited
0,Jurnal Bioindustri (Journal of Bioindustry),http://www.trilogi.ac.id/journal/ks/index.php/jbi,S5 Accredited
0,Kompetensi,https://kompetensi.fkip.uniba-bpn.ac.id/index.php/jurnal-kompetensi,S5 Accredited
0,TAQNIN: Jurnal Syariah dan Hukum,http://jurnal.uinsu.ac.id/index.php/taqnin,S5 Accredited
0,Cendikia : Media Jurnal Ilmiah Pendidikan,https://iocscience.org/ejournal/index.php/Cendikia,S5 Accredited
0,Afeksi: Jurnal Penelitian dan Evaluasi Pendidikan,https://afeksi.id/jurnal/index.php/afeksi,S5 Accredited
0,Borneo Community Health Sevice Journal,http://jurnal.borneo.ac.id/index.php/NEOTYCE,S5 Accredited
0,Jurnal Penelitian Ekonomi Dan Akuntansi (JPENSI),http://jurnalekonomi.unisla.ac.id/index.php/jpensi,S5 Accredited
0,Equity in Education Journal (EEJ),https://e-journal.upr.ac.id/index.php/eej,S5 Accredited
0,UNTAG LAW REVIEW,http://jurnal.untagsmg.ac.id/index.php/ulrev/index,S5 Accredited
0,Indonesian Journal of Engineering and Science (IJES),https://www.aps.or.id/journal/index.php/ijes,S5 Accredited
0,"JEBDEKER: Jurnal Ekonomi, Manajemen, Akuntansi, Bisnis Digital, Ekonomi Kreatif, Entrepreneur",https://jurnal.stiesurakarta.ac.id/index.php/jebdeker,S5 Accredited
0,Jurnal Ilmiah Mahasiswa Ekonomi Akuntansi,http://jim.unsyiah.ac.id/index.php/EKA,S5 Accredited
0,Jurnal Teknologi Informasi Mura,http://jurnal.univbinainsan.ac.id/index.php/jti,S5 Accredited
0,PANJI KEADILAN Jurnal Ilmiah Nasional Mahasiswa Hukum,http://jurnal.umb.ac.id/index.php/panjikeadilan,S5 Accredited
0,Review of International Relations (Jurnal Kajian Ilmu Hubungan Internasional),http://journal.uin-alauddin.ac.id/index.php/rir,S5 Accredited
0,Fruitset Sains : Jurnal Pertanian Agroteknologi,https://iocscience.org/ejournal/index.php/Fruitset,S5 Accredited
0,Resolusi: Jurnal Sosial Politik,https://ojs.unsiq.ac.id/index.php/resolusi,S5 Accredited
0,JURNAL AKADEMI KEPERAWATAN HUSADA KARYA JAYA,http://ejurnal.husadakaryajaya.ac.id/index.php/JAKHKJ,S5 Accredited
0,Journal of Communication and Islamic Broadcasting,https://journal.laaroiba.ac.id/index.php/dawatuna,S5 Accredited
0,Journal of Islamic Nursing,http://journal.uin-alauddin.ac.id/index.php/join,S5 Accredited
0,Jurnal Pro Hukum : Jurnal Penelitian Bidang Hukum Universitas Gresik,http://journal.unigres.ac.id/index.php/JurnalProHukum,S5 Accredited
0,Phinisi Integration Review,http://ojs.unm.ac.id/pir/issue/archive,S5 Accredited
0,"Tourism: Jurnal Travel, Hospitality, Culture, Destination, and MICE",http://jurnal.pnk.ac.id/index.php/tourism,S5 Accredited
0,Jurnal Mutiara Kesehatan Masyarakat,http://e-journal.sari-mutiara.ac.id/index.php/JMKM/issue/view/83,S5 Accredited
